,submit_time,duration,cpu,memory,job_id,task_id,instances_num,disk
52,16454,8.0,0.5,0.004074237051225636,27,140,1,0
53,16454,46.06666666666667,0.5,0.01600704061294748,27,141,195,0
54,16454,24.85185185185185,0.5,0.008050112598037947,27,142,54,0
55,16454,28.666666666666668,0.5,0.00805528951932286,27,143,3,0
56,16454,29.0,0.5,0.013356456915072607,27,144,2,0
57,16454,257.010989010989,0.5,0.009106204540159969,27,145,91,0
58,16454,263.8965517241379,0.5,0.008174358708875831,27,146,87,0
59,16454,270.5925925925926,0.5,0.008552273962674398,27,147,27,0
60,16454,275.95652173913044,0.5,0.008019051070328475,27,148,23,0
61,16454,60.81818181818182,0.5,0.008707581601221755,27,149,11,0
62,16454,67.42857142857143,0.5,0.008888773846193668,27,150,7,0
63,18684,101.37638376383764,0.5,0.010705873217197731,33,173,271,0
64,18684,72.36129032258064,0.5,0.010705873217197731,33,174,155,0
65,18684,3.0,0.5,0.005404705821447985,33,175,1,0
66,18684,22.098039215686274,0.5,0.01600704061294748,33,176,51,0
67,18684,38.56140350877193,0.5,0.010705873217197731,33,177,171,0
68,18684,29.017543859649123,0.5,0.010705873217197731,33,178,171,0
69,18684,32.46783625730994,0.5,0.010705873217197731,33,179,171,0
70,18684,68.36507936507937,0.5,0.010705873217197731,33,180,189,0
71,21094,4.0,0.5,0.005404705821447985,34,181,1,0
72,21094,6.0,0.5,0.01600704061294748,34,182,447,0
73,21836,1.0,0.5,0.004094944736365284,48,283,1,0
74,21836,1.0,0.5,0.005404705821447985,48,284,1,0
75,21873,1.5,0.5,0.004094944736365284,50,295,35,0
76,24947,6.0,0.5,0.004037998602231253,59,415,1,0
77,24948,5.0,0.5,0.004063883208655812,61,437,1,0
78,24948,45.528301886792455,0.5,0.013356456915072607,61,438,319,0
79,26109,28.800391389432484,1.0,0.005736028783682345,67,477,511,0
80,27356,163.0448979591837,0.5,0.010705873217197731,68,478,245,0
81,27356,40.666666666666664,0.5,0.010705873217197731,68,479,24,0
82,27356,37.44318181818182,0.5,0.013356456915072607,68,480,88,0
83,31257,218.75669099756692,0.5,0.00839178940284213,77,526,411,0
84,31257,53.32051282051282,0.5,0.01600704061294748,77,527,78,0
85,31257,66.09505703422053,0.5,0.01600704061294748,77,528,263,0
86,31353,28.5,0.5,0.013356456915072607,79,533,25,0
87,31353,31.5,0.5,0.01600704061294748,79,536,105,0
88,32274,111.6198347107438,0.5,0.010705873217197731,82,545,121,0
89,32274,51.3125,0.5,0.010705873217197731,82,546,32,0
90,32274,67.51063829787235,0.5,0.01600704061294748,82,547,47,0
91,36241,71.70149253731343,0.5,0.007863743431781119,85,552,67,0
92,36241,94.04761904761905,0.5,0.007848212667926385,85,553,21,0
93,36241,21.941176470588236,0.5,0.01600704061294748,85,554,17,0
94,36241,3.0,0.5,0.0040587062873709,85,555,1,0
95,36241,42.535714285714285,0.5,0.01600704061294748,85,556,28,0
96,36241,4.0,0.5,0.004094944736365284,85,557,1,0
97,36915,6.607669616519174,0.5,0.004110475500220019,86,558,678,0
98,36915,40.0,0.5,0.004110475500220019,86,559,1,0
99,36931,12.0,0.5,0.013356456915072607,87,560,659,0
100,36931,5.0,0.5,0.00805528951932286,87,561,1,0
101,37013,6.278761061946903,0.5,0.004110475500220019,90,573,678,0
102,37013,38.0,0.5,0.004115652421504932,90,574,1,0
103,37105,6.1415929203539825,0.5,0.004110475500220019,91,575,678,0
104,37105,21.0,0.5,0.004110475500220019,91,576,1,0
105,37181,7.828908554572271,1.0,0.005404705821447985,92,577,678,0
106,37181,16.497797356828194,1.0,0.005404705821447985,92,578,227,0
107,37264,7.064896755162242,1.0,0.005404705821447985,93,579,678,0
108,37264,21.02202643171806,1.0,0.005404705821447985,93,580,227,0
109,37338,5.471976401179941,0.5,0.004110475500220019,94,581,678,0
110,37338,15.0,0.5,0.004115652421504932,94,582,1,0
111,37415,6.328908554572271,1.0,0.005404705821447985,95,583,678,0
112,37415,41.08810572687225,1.0,0.005404705821447985,95,584,227,0
113,47038,83.26865671641791,0.5,0.007863743431781119,99,591,67,0
114,47038,100.61904761904762,0.5,0.007848212667926385,99,592,21,0
115,47038,20.352941176470587,0.5,0.01600704061294748,99,593,17,0
116,47038,3.0,0.5,0.0040587062873709,99,594,1,0
117,47038,42.82142857142857,0.5,0.01600704061294748,99,595,28,0
118,47038,4.0,0.5,0.004094944736365284,99,596,1,0
119,49222,20.5,0.5,0.004234721611057904,100,597,15837,0
120,51179,100.22222222222223,0.5,0.005736028783682345,101,599,13879,0
121,51177,70.0,0.5,0.01600704061294748,101,600,1381,0
122,51185,94.18181818181819,0.5,0.005736028783682345,103,602,13884,0
123,51183,72.0,0.5,0.009396112132115029,103,603,919,0
124,51614,95.0,0.5,0.005736028783682345,104,604,4909,0
125,51614,36.0,0.5,0.009396112132115029,104,605,919,0
126,51621,108.0,0.5,0.005736028783682345,106,607,4913,0
127,52328,16.0,1.0,0.005404705821447985,108,614,1,0
128,52328,5.219607843137255,1.0,0.005404705821447985,108,616,255,0
129,52328,17.386363636363637,1.0,0.005404705821447985,108,617,53,0
130,52328,22.5,1.0,0.005404705821447985,108,618,7,0
131,52328,22.0,1.0,0.005404705821447985,108,619,3,0
132,52376,4.0,1.0,0.005404705821447985,109,624,325,0
133,52376,4.0,1.0,0.005404705821447985,109,625,327,0
134,52376,4.0,1.0,0.005404705821447985,112,651,325,0
135,52376,4.0,1.0,0.005404705821447985,112,652,329,0
136,52376,62.0,1.0,0.005404705821447985,112,658,7,0
137,52376,37.0,1.0,0.005404705821447985,112,662,9,0
138,53721,27.0,0.5,0.00794657417233971,114,664,15837,0
139,55138,18.7,0.5,0.00794657417233971,115,666,15837,0
140,54241,66.07462686567165,0.5,0.007863743431781119,116,668,67,0
141,54241,81.14285714285714,0.5,0.007848212667926385,116,669,21,0
142,54241,21.176470588235293,0.5,0.01600704061294748,116,670,17,0
143,54241,2.0,0.5,0.0040587062873709,116,671,1,0
144,54241,39.107142857142854,0.5,0.01600704061294748,116,672,28,0
145,54241,2.0,0.5,0.004094944736365284,116,673,1,0
146,56682,21.6,0.5,0.004234721611057904,117,674,15837,0
147,21209,353.0,0.5,0.005404705821447985,122,694,1,0
148,21209,361.0,0.5,0.005404705821447985,122,695,1,0
149,21209,360.0,0.5,0.01600704061294748,122,696,1,0
150,21209,361.0,0.5,0.00805528951932286,122,697,1,0
151,21209,352.0,0.5,0.005404705821447985,122,698,1,0
152,21209,352.0,0.5,0.00805528951932286,122,699,1,0
153,22807,4.0,0.5,0.005736028783682345,123,701,1,0
154,22806,102.88732394366197,1.0,0.005404705821447985,125,706,71,0
155,22806,125.16,1.0,0.005404705821447985,125,707,25,0
156,1072,28.192307692307693,1.0,0.005404705821447985,126,708,130,0
157,1072,90.5111111111111,1.0,0.005404705821447985,126,709,45,0
158,1072,92.0,1.0,0.005404705821447985,126,710,45,0
159,1072,92.22222222222223,1.0,0.005404705821447985,126,711,45,0
160,7186,116.22222222222223,0.5,0.00805528951932286,127,712,9,0
161,7186,121.98412698412699,0.5,0.004353790800610878,127,713,63,0
162,7186,135.45283018867926,0.5,0.00805528951932286,127,714,53,0
163,7186,148.95238095238096,0.5,0.00805528951932286,127,715,21,0
164,7186,165.04761904761904,0.5,0.00805528951932286,127,716,21,0
165,7186,103.66666666666667,0.5,0.0044883907540185855,127,717,3,0
166,7186,22.366795366795365,0.5,0.007951751093624622,127,718,259,0
167,7186,14.0,0.5,0.00805528951932286,127,719,1,0
168,7186,4.581521739130435,0.5,0.00414153702792949,127,720,368,0
169,7186,3.0,0.5,0.004063883208655812,127,721,1,0
170,7186,24.5,0.5,0.00805528951932286,127,722,2,0
171,7186,49.142857142857146,0.5,0.01600704061294748,127,723,28,0
172,7186,16.571428571428573,0.5,0.00886288923976911,127,724,7,0
173,7186,81.0,0.5,0.004115652421504932,127,725,1,0
174,26196,344.59420289855075,0.5,0.013356456915072607,141,817,69,0
175,26196,360.8490566037736,0.5,0.008195066394015479,141,818,53,0
176,26196,82.0,0.5,0.01600704061294748,141,819,1,0
177,26196,88.15671641791045,0.5,0.01600704061294748,141,820,134,0
178,26196,283.20274914089345,0.5,0.008396966324127042,141,821,291,0
179,26196,374.77777777777777,0.5,0.00794657417233971,141,822,9,0
180,26197,192.2173913043478,0.5,0.013356456915072607,142,823,69,0
181,26197,215.9056603773585,0.5,0.008195066394015479,142,824,53,0
182,26197,78.0,0.5,0.01600704061294748,142,825,1,0
183,26197,88.41007194244604,0.5,0.01600704061294748,142,826,139,0
184,26197,126.57731958762886,0.5,0.008396966324127042,142,827,291,0
185,26197,232.22222222222223,0.5,0.00794657417233971,142,828,9,0
186,26196,146.1304347826087,0.5,0.013356456915072607,146,842,69,0
187,26196,174.64150943396226,0.5,0.008195066394015479,146,843,53,0
188,26196,81.0,0.5,0.01600704061294748,146,844,1,0
189,26196,86.12631578947368,0.5,0.01600704061294748,146,845,190,0
190,26196,121.51202749140893,0.5,0.008396966324127042,146,846,291,0
191,26196,195.11111111111111,0.5,0.00794657417233971,146,847,9,0
192,26195,240.30434782608697,0.5,0.013356456915072607,147,848,69,0
193,26195,274.7169811320755,0.5,0.008195066394015479,147,849,53,0
194,26195,84.0,0.5,0.01600704061294748,147,850,1,0
195,26195,85.87832699619771,0.5,0.01600704061294748,147,851,263,0
196,26195,118.65292096219932,0.5,0.008396966324127042,147,852,291,0
197,26195,296.3333333333333,0.5,0.00794657417233971,147,853,9,0
198,26196,80.0,0.5,0.01600704061294748,148,856,1,0
199,26196,81.97101449275362,0.5,0.01600704061294748,148,857,346,0
200,27457,147.97101449275362,0.5,0.013356456915072607,154,880,69,0
201,27457,173.9811320754717,0.5,0.008195066394015479,154,881,53,0
202,27457,80.0,0.5,0.01600704061294748,154,882,1,0
203,27457,91.11640211640211,0.5,0.01600704061294748,154,883,189,0
204,27457,123.26460481099656,0.5,0.008396966324127042,154,884,291,0
205,27457,193.0,0.5,0.00794657417233971,154,885,9,0
206,31543,300.6231884057971,0.5,0.013356456915072607,155,886,69,0
207,31543,329.7358490566038,0.5,0.008195066394015479,155,887,53,0
208,31543,80.0,0.5,0.01600704061294748,155,888,1,0
209,31543,86.06425702811245,0.5,0.01600704061294748,155,889,249,0
210,31543,198.04123711340208,0.5,0.008396966324127042,155,890,291,0
211,31543,349.44444444444446,0.5,0.00794657417233971,155,891,9,0
212,38262,71.0,0.5,0.01600704061294748,159,907,1,0
213,38262,86.5925925925926,0.5,0.01600704061294748,159,908,399,0
214,41876,76.94285714285714,0.5,0.01600704061294748,162,921,432,0
215,52627,26.0,0.5,0.008205420236585303,172,964,55,0
216,56259,37.0,0.5,0.008453912458261072,175,980,297,0
217,4955,137.6013986013986,1.0,0.005404705821447985,177,983,143,0
218,4955,11.584507042253522,1.0,0.005404705821447985,177,984,142,0
219,4955,134.0,1.0,0.005404705821447985,177,985,1,0
220,4955,147.6013986013986,1.0,0.005404705821447985,177,986,143,0
221,12420,175.0,0.5,0.0041622447130691366,183,1021,1,0
222,12420,65.0,0.5,0.004126006264074755,183,1022,1,0
223,12420,66.0,0.5,0.004146713949214402,183,1023,1,0
224,12420,70.21458333333334,0.5,0.01600704061294748,183,1024,480,0
225,12420,47.628571428571426,0.5,0.008065643361892682,183,1025,35,0
226,12420,22.23076923076923,0.5,0.00805528951932286,183,1026,13,0
227,12420,164.3558052434457,0.5,0.008205420236585303,183,1027,267,0
228,12420,172.33333333333334,0.5,0.0041622447130691366,183,1028,3,0
229,12420,62.0,0.5,0.004126006264074755,183,1029,3,0
230,12420,62.8,0.5,0.00805528951932286,183,1030,5,0
231,49754,82.625,0.5,0.013356456915072607,201,1108,455,0
232,50825,111.0,0.5,0.013356456915072607,202,1117,79,0
233,50825,29.0,0.5,0.013356456915072607,202,1123,246,0
234,50952,198.0,0.5,0.005736028783682345,203,1125,1300,0
235,51471,38.0,0.5,0.008365904796417571,205,1134,375,0
236,51523,39.0,0.5,0.00841767400926669,206,1142,307,0
237,54323,24.0,0.5,0.010705873217197731,209,1171,239,0
238,55373,16.0,0.5,0.008220951000440038,210,1179,237,0
239,55575,18.0,1.0,0.010705873217197731,211,1181,137,0
240,55576,1.0,1.0,0.010705873217197731,215,1260,7,0
241,55576,1.0,1.0,0.010705873217197731,215,1270,7,0
242,1992,21.0,0.5,0.005736028783682345,218,1282,1,0
243,1992,21.11111111111111,0.5,0.008019051070328475,218,1283,63,0
244,2008,3.0,0.5,0.016338363575181838,219,1284,1,0
245,2008,3.0,0.5,0.008184712551445655,219,1285,7,0
246,2896,21.5,0.5,0.005736028783682345,220,1286,2,0
247,2896,24.46031746031746,0.5,0.008019051070328475,220,1287,63,0
248,2900,3.0,0.5,0.016338363575181838,221,1288,2,0
249,2900,4.142857142857143,0.5,0.008184712551445655,221,1289,7,0
250,4690,5.0,0.5,0.016338363575181838,222,1290,4,0
251,4690,5.0,0.5,0.008184712551445655,222,1291,7,0
252,4691,21.5,0.5,0.005736028783682345,223,1292,4,0
253,4691,29.158730158730158,0.5,0.008019051070328475,223,1293,63,0
254,5116,58.47698744769875,1.0,0.005404705821447985,224,1294,239,0
255,5115,12.396624472573839,1.0,0.005404705821447985,224,1295,237,0
256,5116,1.0,1.0,0.005404705821447985,224,1296,1,0
257,5116,3.0,1.0,0.005404705821447985,224,1297,1,0
258,5116,63.05020920502092,1.0,0.005404705821447985,224,1298,239,0
259,5588,17.6,0.5,0.005736028783682345,225,1299,5,0
260,5588,26.07936507936508,0.5,0.008019051070328475,225,1300,63,0
261,5596,3.6,0.5,0.016338363575181838,226,1301,5,0
262,5596,5.0,0.5,0.008184712551445655,226,1302,7,0
263,6492,17.833333333333332,0.5,0.005736028783682345,227,1303,6,0
264,6492,31.349206349206348,0.5,0.008019051070328475,227,1304,63,0
265,6495,3.8333333333333335,0.5,0.016338363575181838,228,1305,6,0
266,6495,5.142857142857143,0.5,0.008184712551445655,228,1306,7,0
267,8295,16.5,0.5,0.005736028783682345,229,1307,8,0
268,8295,24.095238095238095,0.5,0.008019051070328475,229,1308,63,0
269,8296,3.5,0.5,0.016338363575181838,230,1309,8,0
270,8296,5.0,0.5,0.008184712551445655,230,1310,7,0
271,9197,23.555555555555557,0.5,0.005736028783682345,231,1311,9,0
272,9197,36.904761904761905,0.5,0.008019051070328475,231,1312,63,0
273,9221,5.444444444444445,0.5,0.016338363575181838,232,1313,9,0
274,9221,9.142857142857142,0.5,0.008184712551445655,232,1314,7,0
275,11000,16.181818181818183,0.5,0.005736028783682345,233,1315,11,0
276,11000,35.79365079365079,0.5,0.008019051070328475,233,1316,63,0
277,11024,3.4545454545454546,0.5,0.016338363575181838,234,1317,11,0
278,11024,6.142857142857143,0.5,0.008184712551445655,234,1318,7,0
279,12787,12.384615384615385,0.5,0.005736028783682345,235,1319,13,0
280,12787,28.206349206349206,0.5,0.008019051070328475,235,1320,63,0
281,12806,3.3076923076923075,0.5,0.016338363575181838,236,1321,13,0
282,12806,6.0,0.5,0.008184712551445655,236,1322,7,0
283,14598,15.133333333333333,0.5,0.005736028783682345,237,1323,15,0
284,14598,32.19047619047619,0.5,0.008019051070328475,237,1324,63,0
285,14632,3.933333333333333,0.5,0.016338363575181838,238,1325,15,0
286,14632,6.285714285714286,0.5,0.008184712551445655,238,1326,7,0
287,16391,10.647058823529411,0.5,0.005736028783682345,239,1327,17,0
288,16391,29.88888888888889,0.5,0.008019051070328475,239,1328,63,0
289,16407,2.9411764705882355,0.5,0.016338363575181838,240,1329,17,0
290,16407,4.142857142857143,0.5,0.008184712551445655,240,1330,7,0
291,19989,10.476190476190476,0.5,0.005736028783682345,241,1331,21,0
292,19989,26.952380952380953,0.5,0.008019051070328475,241,1332,63,0
293,20000,3.0476190476190474,0.5,0.016338363575181838,242,1333,21,0
294,20000,5.0,0.5,0.008184712551445655,242,1334,7,0
295,21798,10.217391304347826,0.5,0.005736028783682345,243,1335,23,0
296,21798,28.11111111111111,0.5,0.008019051070328475,243,1336,63,0
297,21826,3.0434782608695654,0.5,0.016338363575181838,244,1337,23,0
298,21826,5.285714285714286,0.5,0.008184712551445655,244,1338,7,0
299,26297,2.142857142857143,0.5,0.016338363575181838,245,1339,28,0
300,26297,4.142857142857143,0.5,0.008184712551445655,245,1340,7,0
301,26298,11.321428571428571,0.5,0.005736028783682345,246,1341,28,0
302,26298,33.84126984126984,0.5,0.008019051070328475,246,1342,63,0
303,27190,12.517241379310345,0.5,0.005736028783682345,247,1343,29,0
304,27190,45.04761904761905,0.5,0.008019051070328475,247,1344,63,0
305,27204,3.0344827586206895,0.5,0.016338363575181838,248,1345,29,0
306,27204,5.0,0.5,0.008184712551445655,248,1346,7,0
307,28090,15.266666666666667,0.5,0.005736028783682345,249,1347,30,0
308,28090,51.23809523809524,0.5,0.008019051070328475,249,1348,63,0
309,28094,2.6666666666666665,0.5,0.016338363575181838,250,1349,30,0
310,28094,6.0,0.5,0.008184712551445655,250,1350,7,0
311,29895,17.84375,0.5,0.005736028783682345,251,1351,32,0
312,29895,75.25396825396825,0.5,0.008019051070328475,251,1352,63,0
313,29899,3.40625,0.5,0.016338363575181838,252,1353,32,0
314,29899,5.285714285714286,0.5,0.008184712551445655,252,1354,7,0
315,30800,18.515151515151516,0.5,0.005736028783682345,253,1355,33,0
316,30800,72.60317460317461,0.5,0.008019051070328475,253,1356,63,0
317,30806,2.8484848484848486,0.5,0.016338363575181838,254,1357,33,0
318,30806,5.428571428571429,0.5,0.008184712551445655,254,1358,7,0
319,31566,217.59197324414717,0.5,0.00936505060440556,255,1359,299,0
320,31566,250.5143769968051,0.5,0.00944788134496415,255,1360,313,0
321,31566,282.8047138047138,0.5,0.008443558615691248,255,1361,297,0
322,31566,17.846153846153847,0.5,0.008754173892785959,255,1362,13,0
323,31566,27.0,0.5,0.009442704423679235,255,1363,50,0
324,31566,34.12315270935961,0.5,0.013356456915072607,255,1364,203,0
325,31566,94.79069767441861,0.5,0.0095565966919473,255,1365,43,0
326,31564,135.54415274463008,0.5,0.010276188750550048,256,1366,419,0
327,31564,294.905737704918,0.5,0.010705873217197731,256,1367,413,0
328,31564,27.955223880597014,0.5,0.009582481298371859,256,1369,67,0
329,31564,19.53846153846154,0.5,0.008873243082338934,256,1370,13,0
330,31564,28.0,0.5,0.013356456915072607,256,1371,51,0
331,31564,40.501333333333335,0.5,0.010705873217197731,256,1372,375,0
332,33495,5.861111111111111,0.5,0.016338363575181838,258,1380,36,0
333,33495,16.142857142857142,0.5,0.008184712551445655,258,1381,7,0
334,33492,39.97222222222222,0.5,0.005736028783682345,259,1382,36,0
335,33492,137.65079365079364,0.5,0.008019051070328475,259,1383,63,0
336,35273,187.48657718120805,0.5,0.005736028783682345,260,1384,298,0
337,35273,344.90551181102364,0.5,0.008748996971501048,260,1385,127,0
338,35300,33.6578947368421,0.5,0.005736028783682345,261,1386,38,0
339,35300,116.19047619047619,0.5,0.008019051070328475,261,1387,63,0
340,35305,4.078947368421052,0.5,0.016338363575181838,262,1388,38,0
341,35305,8.428571428571429,0.5,0.008184712551445655,262,1389,7,0
342,35699,3.0,0.5,0.005404705821447985,263,1392,1,0
343,35699,111.01935483870967,0.5,0.008521212434964927,263,1393,155,0
344,36205,28.46153846153846,0.5,0.005736028783682345,265,1400,39,0
345,36205,117.98412698412699,0.5,0.008019051070328475,265,1401,63,0
346,36212,3.4615384615384617,0.5,0.016338363575181838,266,1402,39,0
347,36212,6.714285714285714,0.5,0.008184712551445655,266,1403,7,0
348,37094,2.875,0.5,0.016338363575181838,267,1404,40,0
349,37094,5.285714285714286,0.5,0.008184712551445655,267,1405,7,0
350,37098,28.65,0.5,0.005736028783682345,268,1406,40,0
351,37098,94.85714285714286,0.5,0.008019051070328475,268,1407,63,0
352,38901,3.4285714285714284,0.5,0.016338363575181838,269,1408,42,0
353,38901,7.142857142857143,0.5,0.008184712551445655,269,1409,7,0
354,38892,30.5,0.5,0.005736028783682345,270,1410,48,0
355,38892,116.54098360655738,0.5,0.008019051070328475,270,1411,61,0
356,40699,3.5454545454545454,0.5,0.016338363575181838,271,1412,44,0
357,40699,7.285714285714286,0.5,0.008184712551445655,271,1413,7,0
358,40695,30.78846153846154,0.5,0.005736028783682345,272,1414,52,0
359,40695,92.95081967213115,0.5,0.008019051070328475,272,1415,61,0
360,41593,33.925925925925924,0.5,0.005736028783682345,273,1416,54,0
361,41593,100.67213114754098,0.5,0.008019051070328475,273,1417,61,0
362,41600,3.888888888888889,0.5,0.016338363575181838,274,1418,45,0
363,41600,12.714285714285714,0.5,0.008184712551445655,274,1419,7,0
364,42495,34.767857142857146,0.5,0.005736028783682345,275,1420,56,0
365,42495,97.11475409836065,0.5,0.008019051070328475,275,1421,61,0
366,42495,4.065217391304348,0.5,0.016338363575181838,276,1422,46,0
367,42495,18.285714285714285,0.5,0.008184712551445655,276,1423,7,0
368,43628,83.93023255813954,0.5,0.01600704061294748,277,1424,43,0
369,43628,511.8333333333333,0.5,0.005736028783682345,277,1425,55,0
370,43628,577.9655172413793,0.5,0.005736028783682345,277,1426,73,0
371,45196,37.564516129032256,0.5,0.005736028783682345,279,1430,62,0
372,45196,100.90163934426229,0.5,0.008019051070328475,279,1431,61,0
373,45203,4.26530612244898,0.5,0.016338363575181838,280,1432,49,0
374,45203,18.857142857142858,0.5,0.008184712551445655,280,1433,7,0
375,46087,38.0625,0.5,0.005736028783682345,281,1434,64,0
376,46087,99.8360655737705,0.5,0.008019051070328475,281,1435,61,0
377,46095,3.94,0.5,0.016338363575181838,282,1436,50,0
378,46095,19.714285714285715,0.5,0.008184712551445655,282,1437,7,0
379,47003,43.84848484848485,0.5,0.005736028783682345,283,1438,66,0
380,47003,111.95081967213115,0.5,0.008019051070328475,283,1439,61,0
381,47015,4.509803921568627,0.5,0.016338363575181838,284,1440,51,0
382,47015,21.571428571428573,0.5,0.008184712551445655,284,1441,7,0
383,47894,41.23529411764706,0.5,0.005736028783682345,285,1442,68,0
384,47894,107.77049180327869,0.5,0.008019051070328475,285,1443,61,0
385,47899,4.5576923076923075,0.5,0.016338363575181838,286,1444,52,0
386,47899,18.142857142857142,0.5,0.008184712551445655,286,1445,7,0
387,49689,39.361111111111114,0.5,0.005736028783682345,287,1446,72,0
388,49689,96.40983606557377,0.5,0.008019051070328475,287,1447,61,0
389,49698,4.425925925925926,0.5,0.016338363575181838,288,1448,54,0
390,49698,16.142857142857142,0.5,0.008184712551445655,288,1449,7,0
391,50603,46.391891891891895,0.5,0.005736028783682345,289,1450,74,0
392,50603,106.39344262295081,0.5,0.008019051070328475,289,1451,61,0
393,51490,37.14473684210526,0.5,0.005736028783682345,290,1452,76,0
394,51490,86.91803278688525,0.5,0.008019051070328475,290,1453,61,0
395,51493,4.089285714285714,0.5,0.016338363575181838,291,1454,56,0
396,51493,26.0,0.5,0.008184712551445655,291,1455,7,0
397,53289,44.65384615384615,0.5,0.005736028783682345,292,1456,78,0
398,53299,4.413793103448276,0.5,0.016338363575181838,294,1460,58,0
399,53299,16.571428571428573,0.5,0.008184712551445655,294,1461,7,0
400,54202,41.79746835443038,0.5,0.005736028783682345,295,1462,79,0
401,54202,113.57377049180327,0.5,0.008019051070328475,295,1463,61,0
402,54206,4.932203389830509,0.5,0.016338363575181838,296,1464,59,0
403,54206,15.857142857142858,0.5,0.008184712551445655,296,1465,7,0
404,55096,4.233333333333333,0.5,0.016338363575181838,297,1466,60,0
405,55096,16.428571428571427,0.5,0.008184712551445655,297,1467,7,0
406,55094,39.3125,0.5,0.005736028783682345,298,1468,80,0
407,55094,111.14754098360656,0.5,0.008019051070328475,298,1469,61,0
408,55999,41.53086419753087,0.5,0.005736028783682345,299,1470,81,0
409,55999,99.67213114754098,0.5,0.008019051070328475,299,1471,61,0
410,56005,4.409836065573771,0.5,0.016338363575181838,300,1472,61,0
411,56005,18.571428571428573,0.5,0.008184712551445655,300,1473,7,0
412,59596,42.305882352941175,0.5,0.005736028783682345,301,1474,85,0
413,59596,86.59016393442623,0.5,0.008019051070328475,301,1475,61,0
414,59602,4.553846153846154,0.5,0.016338363575181838,302,1476,65,0
415,59602,22.285714285714285,0.5,0.008184712551445655,302,1477,7,0
416,3249,35.00630914826498,0.5,0.009603188983511505,303,1478,317,0
417,3249,42.87279151943463,0.5,0.008179535630160743,303,1479,283,0
418,3249,8.0,0.5,0.00805528951932286,303,1480,2,0
