submit_time,duration,cpu,memory,job_id,task_id,instances_num,disk,response_time,type
0,208.8654391391563,0.2501816255618059,0.25505962023785883,7,4,28,0,0,1
0,619.7567796467877,0.28965737124020796,0.2628310657397195,8,1,29,0,0,1
0,154.37332848249275,0.29225856384923354,0.214680073853112,8,2,48,0,0,1
0,211.39115669551353,0.2068636316947042,0.2280196223595632,8,3,49,0,0,1
0,128.9532270464931,0.2536477199492484,0.2467481474790552,8,4,5,0,0,1
0,210.3848561210027,0.2783071560997329,0.2382941927655114,9,1,26,0,0,2
0,282.33225481828896,0.25314401991797353,0.2763914999245907,9,2,42,0,0,2
0,554.5723110119644,0.23234554777751396,0.20609105166498665,9,3,21,0,0,2
0,194.0800923729373,0.23759873640210782,0.25015390008237187,10,1,7,0,0,2
0,374.0649489278833,0.24820603753018808,0.2409484668254966,10,2,36,0,0,2
0,215.62356229097713,0.25232694531296107,0.2842031846491476,10,3,24,0,0,2
0,691.206472723982,0.24884314479287198,0.26287016721869605,10,4,26,0,0,2
0,113.20818528396342,0.2165487534976424,0.21551730285380555,11,1,28,0,0,2
0,435.3419712446524,0.24392394861793937,0.20899392482660245,11,2,42,0,0,2
0,220.9560304034201,0.2934011742424326,0.29429822793896543,11,3,26,0,0,2
0,717.2156553110531,0.20323942486729935,0.259995952498664,11,4,41,0,0,2
0,105.63437083685707,0.28581337998683737,0.25530496502650785,11,5,45,0,0,2
0,210.7357648699592,0.22655727533508532,0.21546837907204056,12,1,19,0,0,1
0,224.30684813270403,0.20214920309028095,0.2856570249188324,12,2,47,0,0,1
0,347.4469854329668,0.27315258295336575,0.22407449905356872,13,1,9,0,0,2
0,183.0126858235186,0.2345289643919236,0.2578443257470953,13,2,7,0,0,2
0,127.12917090932017,0.2986990875391546,0.29313214464095483,14,1,29,0,0,2
0,118.78251682109814,0.24356125404014822,0.2730155913304954,14,2,5,0,0,2
0,77.71411226923549,0.2703143240209455,0.21788954150418152,14,3,39,0,0,2
0,593.062028223077,0.20124608018501872,0.2703423825978679,14,4,14,0,0,2
0,224.93494198373023,0.2944067104993278,0.2899691517368375,15,1,16,0,0,1
0,263.7268053578607,0.22386839096720398,0.281166941073667,15,2,28,0,0,1
0,65.33214144882251,0.27470116402067274,0.22369870406990253,15,3,9,0,0,1
0,36.05526244988104,0.24251534345597942,0.2319219683131196,15,4,13,0,0,1
0,245.1981249136553,0.2631603270455932,0.20909216684454723,15,5,15,0,0,1
0,268.99866027056,0.2421879340408159,0.2288610435217185,16,1,7,0,0,1
0,90.5207020235964,0.22149194602302705,0.2439688570779198,16,2,17,0,0,1
0,92.1075158076708,0.22799640518966527,0.24395032134879932,16,3,37,0,0,1
0,100.86597880360478,0.27040879195622,0.213635068697656,16,4,28,0,0,1
0,35.779413679426185,0.26970865316806564,0.2893380496567888,16,5,37,0,0,1
0,411.87346931622494,0.22863972706538138,0.28226398399010844,17,1,44,0,0,2
0,122.78785707723476,0.27675863487181757,0.28694699002072144,17,2,45,0,0,2
0,291.034319492657,0.23724561759454635,0.21815314361232999,18,1,27,0,0,2
0,549.6258911436144,0.2667954649056507,0.28586929204260425,18,2,24,0,0,2
0,3.861670470502163,0.25792819889728263,0.20150951401019324,18,3,38,0,0,2
0,222.95373026335423,0.2018157167666169,0.21413895486717743,19,1,50,0,0,2
0,118.03857318091684,0.2119388461594697,0.26329955461792737,19,2,35,0,0,2
0,20.404969576482618,0.2873009882741811,0.2809213828712472,19,3,41,0,0,2
0,96.59323840185948,0.2656897497225804,0.22739501462382833,20,1,17,0,0,1
0,124.58182612048007,0.2386143879133455,0.25342590102212104,20,2,41,0,0,1
0,189.15994390891692,0.27701857523252016,0.24256654478055464,20,3,40,0,0,1
0,647.9932433912909,0.24422381894989012,0.21445695604771614,20,4,11,0,0,1
0,180.86112475566017,0.27100841774970974,0.2676078374425078,21,1,43,0,0,1
0,591.6250004893031,0.28411795171312454,0.2595838222365783,21,2,19,0,0,1
0,84.28941831630108,0.21321798546965962,0.2549404830413113,21,3,31,0,0,1
0,515.2309618795229,0.28084129706090777,0.25214424179892087,22,1,34,0,0,1
0,30.17412633409681,0.21115878175206573,0.20909358305544112,22,2,13,0,0,1
0,279.2511883997987,0.22020159281630175,0.2794230368312198,22,3,50,0,0,1
0,451.954444615454,0.22982897186867074,0.24964620834861578,22,4,39,0,0,1
0,452.8009894570074,0.22933250178402542,0.2006037626556886,23,1,18,0,0,2
0,399.1342689358933,0.2210667310938491,0.2309718122165406,23,2,47,0,0,2
0,202.7437280540575,0.24981595456564937,0.23373804042934768,23,3,39,0,0,2
0,219.4942288966072,0.21499054935123563,0.29429321299319167,24,1,18,0,0,2
0,292.95623474390806,0.2859338944802518,0.28626983496805314,24,2,29,0,0,2
0,237.92974658782373,0.2814711091442675,0.22317711942779958,24,3,39,0,0,2
0,71.1914891857665,0.20741232288503508,0.2827101194277568,24,4,6,0,0,2
0,677.2048655434758,0.28490106950545363,0.25027350247638924,25,1,28,0,0,2
0,723.4656931402399,0.2773980869554266,0.261471996051607,25,2,29,0,0,2
0,174.79548968164093,0.21683898629417617,0.20301988656998227,25,3,29,0,0,2
0,224.9634543580303,0.22877232712448484,0.2486177422342646,25,4,6,0,0,2
0,193.0544185538625,0.26238212329614385,0.21442844555105534,26,1,44,0,0,2
0,43.865438253989694,0.2976736865103937,0.24093494466727408,26,2,28,0,0,2
0,96.62568888108252,0.21760258041266634,0.2540672305626254,26,3,41,0,0,2
0,44.669345625065176,0.26207443326861884,0.20580646550929474,26,4,27,0,0,2
0,161.1720343854292,0.240809327480852,0.24831939716419965,27,1,21,0,0,2
0,719.3313771653236,0.22763654112055573,0.21374049678554238,27,2,11,0,0,2
0,322.6853463277852,0.24275544192772652,0.20631293494418365,28,1,27,0,0,1
0,45.15234794907187,0.2921961662073849,0.2490216224019937,28,2,13,0,0,1
0,66.78577754884222,0.21734725676457436,0.23723380376270048,28,3,45,0,0,1
0,144.73720618291406,0.27966545578492363,0.29366291713338477,28,4,14,0,0,1
0,720.0091919368344,0.2873098189005311,0.2947616472683465,29,1,25,0,0,1
0,207.9499421640009,0.29649972757043125,0.2678376882596024,29,2,31,0,0,1
0,224.3827513514183,0.20332824029224275,0.2292700323323933,30,1,11,0,0,1
0,160.11501207665378,0.20910426631051535,0.2466700842424827,30,2,44,0,0,1
0,38.660520989780835,0.2024749116834643,0.24755922911698872,31,1,16,0,0,1
0,83.83828189464738,0.23556498698566952,0.29366345176074665,31,2,16,0,0,1
0,63.75550413862032,0.2108668573672602,0.2430182906179164,31,3,28,0,0,1
0,281.0301461570641,0.2742294644346598,0.22535651405723728,31,4,49,0,0,1
0,370.4075671870097,0.24225644941576902,0.2845810101344609,32,1,8,0,0,2
0,117.82585372657304,0.2782628053284543,0.22865313989436978,32,2,32,0,0,2
0,245.81195127462811,0.2528038935418151,0.29129595439483774,33,1,21,0,0,1
0,204.08964372744464,0.2650175863973362,0.22783726230634696,33,2,13,0,0,1
0,2.869527958450381,0.28727396717782017,0.22768783470986834,34,1,29,0,0,2
0,565.5501602143829,0.21164133096135465,0.2845741851278223,34,2,17,0,0,2
0,749.6356318269534,0.2740846955263867,0.25255026627383553,34,3,7,0,0,2
0,17.92643590886455,0.20392572855272423,0.2986673014848915,35,1,31,0,0,1
0,74.27676324322879,0.2465493772330109,0.21871829707074275,35,2,38,0,0,1
0,272.9865395925014,0.20339730703293385,0.26480044026853755,36,1,45,0,0,2
0,425.3731030303419,0.22759665060258588,0.25337296568427314,36,2,45,0,0,2
0,94.22517584590778,0.2297791974257835,0.21106752648979155,36,3,10,0,0,2
0,29.216792442709263,0.29775115155273135,0.219705326730391,37,1,31,0,0,2
0,225.27805999064608,0.24429601519842056,0.20698000617440585,37,2,8,0,0,2
0,290.7205521637014,0.26880888327847385,0.26323703300368473,37,3,50,0,0,2
0,169.9557215131142,0.29914877941151413,0.21732693142469128,37,4,45,0,0,2
0,89.08710276880763,0.29657074702337893,0.20442450478961885,37,5,27,0,0,2
0,40.123329034942905,0.2579007725195751,0.25744446101210566,38,1,44,0,0,2
0,464.84929789989786,0.23215522902916624,0.2498236525701995,38,2,36,0,0,2
0,95.06601654893028,0.2610882508917134,0.22126236646870762,39,1,7,0,0,2
0,47.669995931165445,0.27616141500217173,0.21224851691726032,39,2,16,0,0,2
0,187.96629464728693,0.23393616660966227,0.23235893043826777,40,1,43,0,0,2
0,30.711787152439175,0.29526812252454615,0.2142774063497565,40,2,14,0,0,2
0,43.03159083086085,0.23519597982825058,0.2716782911627699,40,3,38,0,0,2
0,84.32320602034756,0.2614750775235749,0.25725527844463697,40,4,31,0,0,2
0,207.21095168586035,0.2122156388356491,0.23734153510382733,40,5,16,0,0,2
0,165.50883516985087,0.25141615846304854,0.27422312024589707,41,1,44,0,0,2
0,18.659444145434488,0.23806145442534613,0.2053085890456677,41,2,45,0,0,2
0,180.4624960820449,0.21895234050444357,0.22189512117234617,41,3,45,0,0,2
0,82.13405280954011,0.217681409875014,0.25754003063957537,42,1,6,0,0,2
0,193.75760460920537,0.251294478917622,0.2870394494591005,42,2,15,0,0,2
0,98.91603170265404,0.21148344153329074,0.20012318363190196,42,3,36,0,0,2
0,266.63887560184867,0.2965112968000856,0.23257421761789748,42,4,25,0,0,2
0,390.55886444789746,0.24831234753377673,0.28802593262914333,43,1,48,0,0,1
0,282.64843435442424,0.22967548750736647,0.2731575640279775,43,2,35,0,0,1
0,31.288628693928946,0.2290638774605325,0.2829348346044069,44,1,7,0,0,2
0,194.8531458320209,0.22790964982135375,0.27081588832725884,44,2,36,0,0,2
0,76.96951247773708,0.28708937657506106,0.24228301385645493,44,3,49,0,0,2
0,153.9087795615322,0.2442883302323172,0.27878534525718746,44,4,40,0,0,2
0,116.5077867935644,0.2794030797573004,0.24618853209377667,44,5,49,0,0,2
0,8.70841150346561,0.27602753702869925,0.24053615782475346,45,1,24,0,0,2
0,40.1392950900203,0.2826468214435127,0.28769758777874366,45,2,37,0,0,2
0,432.70249761840125,0.28114307387226556,0.21724793563394446,45,3,5,0,0,2
0,31.525316354525707,0.2025760412852598,0.24350175320617518,46,1,22,0,0,1
0,66.08526377386607,0.23249842139089166,0.28612922618823666,46,2,38,0,0,1
0,94.7056113968671,0.20685224008377434,0.23913332508007398,46,3,19,0,0,1
0,123.60264680564272,0.2016998259157038,0.220781721226052,47,1,17,0,0,1
0,285.4341441256228,0.28328241658937914,0.2731729100613929,47,2,26,0,0,1
0,116.7911639436116,0.2339041903835622,0.298421636918936,47,3,18,0,0,1
0,160.17035904353418,0.24196443725654337,0.2914238851197719,47,4,32,0,0,1
0,293.93034394594616,0.22381577153560633,0.24278043716809233,47,5,38,0,0,1
0,314.262349856639,0.2856857473014123,0.2510480270694582,48,1,49,0,0,1
0,810.4407877754109,0.21272058526177662,0.2120433564808586,48,2,34,0,0,1
0,537.138577053854,0.26482692820087284,0.2537573031234379,49,1,9,0,0,2
0,263.5536961172273,0.2686179574493137,0.2527644605496993,49,2,16,0,0,2
0,68.96852467592491,0.23016959344473184,0.23195483954454493,49,3,15,0,0,2
0,108.54300797391782,0.25899409113805827,0.2196459708717331,49,4,9,0,0,2
0,224.65797882165907,0.271631819845168,0.21954156718756335,49,5,43,0,0,2
0,370.94427193467413,0.23901087780068184,0.2578490140977833,50,1,11,0,0,1
0,51.60091803241506,0.23966348517345387,0.2576996678711844,50,2,45,0,0,1
0,59.091351577936656,0.29909550470844104,0.20852535611400416,51,1,9,0,0,1
0,81.3729905388203,0.22390268138944416,0.21036831041347323,51,2,38,0,0,1
0,353.7111028913857,0.24850081324140383,0.2715032004472623,51,3,33,0,0,1
0,703.4419916629622,0.29179508887710337,0.25241746217803535,51,4,26,0,0,1
0,471.9374227233868,0.226832641525483,0.25574301499282165,51,5,18,0,0,1
0,202.25351821600736,0.27348759983259313,0.24868600457546824,52,1,33,0,0,2
0,929.0328297575828,0.2628492046748352,0.2190370666622989,52,2,40,0,0,2
0,342.3199120051983,0.20527778337469643,0.25325003981187233,52,3,27,0,0,2
0,21.39428262222656,0.21436768865533906,0.2231096513125706,52,4,25,0,0,2
0,299.79883011875603,0.25390760771091747,0.2767720957374602,53,1,23,0,0,2
0,297.0796069523155,0.20787881392396118,0.23510956942125985,53,2,13,0,0,2
0,254.17539586833112,0.2124305309733571,0.25505697173029973,54,1,18,0,0,1
0,366.5529941276114,0.24936494757171218,0.22324110873365766,54,2,40,0,0,1
0,159.75682428969273,0.2044172426063643,0.23629884514081095,55,1,42,0,0,1
0,35.70327988042785,0.2863420376111174,0.23140707212631983,55,2,9,0,0,1
0,263.9375000164649,0.20229476379722355,0.27238254090599545,55,3,42,0,0,1
0,166.0627298291882,0.29226996107017056,0.21518585514838126,55,4,28,0,0,1
0,392.446926827436,0.2814598813237146,0.25290953257813553,55,5,7,0,0,1
0,103.03847615346702,0.2952658202236097,0.25460653610446693,56,1,41,0,0,2
0,5.311771069186886,0.26562615560605496,0.2591520298696358,56,2,11,0,0,2
0,127.35444641792196,0.2785017475100636,0.20975996532449895,56,3,38,0,0,2
0,186.80655418914205,0.22686119962892973,0.2837313086119382,57,1,43,0,0,1
0,143.00711489422443,0.264073256830754,0.21308276073997637,57,2,18,0,0,1
0,175.65601642152922,0.24917420334178936,0.2058160140394422,58,1,42,0,0,1
0,188.73298700487467,0.24923829274249057,0.2544232246782836,58,2,7,0,0,1
0,59.22060242436431,0.27651423351011345,0.22635175695882287,58,3,21,0,0,1
0,286.3624931601273,0.20724549723291225,0.22048957902413743,58,4,18,0,0,1
0,101.00297331366984,0.21716632664731936,0.26705692941958126,58,5,27,0,0,1
0,126.07785235933612,0.21795090470896675,0.2092073318249797,59,1,26,0,0,2
0,272.8845958716045,0.2570797645332699,0.24820990170551444,59,2,24,0,0,2
0,76.50446842881979,0.20176989779315105,0.27902115966663477,59,3,39,0,0,2
0,372.67538825920064,0.20783355098641093,0.21786468804593512,59,4,26,0,0,2
0,163.85890847727694,0.2677839544651835,0.21858029590793088,60,1,36,0,0,2
0,8.187927902654522,0.2312935147139121,0.25219809638239815,60,2,43,0,0,2
0,433.963848982484,0.2909446835017075,0.2854095475428673,60,3,24,0,0,2
0,271.9806488739004,0.26230998255270066,0.28804051845418005,61,1,12,0,0,1
0,262.84488738415484,0.23578826460131974,0.2046813852792047,61,2,15,0,0,1
0,224.52173637703507,0.2737880338212444,0.20016235483673456,61,3,37,0,0,1
0,105.22910520128806,0.27002960992179964,0.29421500813396195,61,4,47,0,0,1
0,277.5705836901603,0.2502703085430036,0.23227778031257934,61,5,18,0,0,1
0,95.07264875562636,0.21321027634235756,0.2831351240419008,62,1,18,0,0,1
0,134.87623323548584,0.24412799806939067,0.29635019877751445,62,2,18,0,0,1
0,195.95631674003752,0.2641419051813052,0.23854618078132422,62,3,9,0,0,1
0,635.1774113971367,0.24613329626075556,0.20829628197333144,62,4,42,0,0,1
0,50.06748429883702,0.2939516080259025,0.2808572043756852,63,1,22,0,0,1
0,36.56653890716924,0.2834285393372542,0.2617794871623866,63,2,49,0,0,1
0,141.56422248077993,0.2630325471849242,0.2820780056501084,64,1,16,0,0,2
0,239.2288130553864,0.2425109501997687,0.2925446904341886,64,2,13,0,0,2
0,12.031384009306786,0.2753121023158688,0.2579579524681294,64,3,13,0,0,2
0,53.99868282062621,0.2798827214306973,0.29885908855296506,64,4,10,0,0,2
0,113.18253002480368,0.20105001829552596,0.21011859436193298,64,5,22,0,0,2
0,256.2893519377391,0.26877076543867606,0.2706636788906966,65,1,32,0,0,1
0,51.344004826972,0.26615464316139165,0.23599925755617784,65,2,18,0,0,1
0,230.2248755349856,0.28300373906556353,0.28764737294066367,65,3,34,0,0,1
0,55.85300441041081,0.28575446547560146,0.29988426167524196,66,1,39,0,0,1
0,84.04046533721379,0.2575577750827229,0.23877796318663908,66,2,44,0,0,1
0,219.01933031167312,0.23186358128489418,0.2977854198842438,67,1,25,0,0,2
0,113.98199745024516,0.22063842146754042,0.2882253582131472,67,2,37,0,0,2
0,257.4137310042021,0.27515130166363116,0.2536737507023848,67,3,48,0,0,2
0,225.3443060619497,0.2695757283768514,0.2815610433304989,68,1,49,0,0,1
0,660.3323680315851,0.25094728581706705,0.2554599293701035,68,2,5,0,0,1
0,81.88010807776297,0.2294077942323833,0.26472742907708857,68,3,23,0,0,1
0,285.01777746462807,0.2547861848527293,0.24499307563401423,69,1,34,0,0,2
0,295.4636633879247,0.2874845125308546,0.2243787735051469,69,2,40,0,0,2
0,517.9139232818916,0.213916369809099,0.2661127953060701,69,3,14,0,0,2
0,26.26120210705585,0.26452075414303455,0.20342229179532534,70,1,24,0,0,2
0,268.1571713426022,0.25942250296454844,0.29225607364560857,70,2,18,0,0,2
0,249.89125165839727,0.29407697003233696,0.22313425456207553,71,1,41,0,0,2
0,280.33923383593134,0.2960428245178736,0.23131269039490793,71,2,5,0,0,2
0,520.124946232218,0.28351319082684734,0.20947522322461848,71,3,22,0,0,2
0,37.75536499162936,0.23960396649926655,0.2660679555768285,71,4,50,0,0,2
0,263.40363990996497,0.24123557808555596,0.27411037832237317,71,5,32,0,0,2
0,261.2762743372034,0.26239432952900005,0.27699301435051416,72,1,28,0,0,1
0,133.89636546101812,0.2625461313291961,0.20405808000054504,72,2,33,0,0,1
0,401.8871872253461,0.2130825385701887,0.20890762198301246,72,3,9,0,0,1
0,176.6950571955398,0.2723348228750818,0.23951743133447237,72,4,20,0,0,1
0,398.8343897821997,0.2713808093159687,0.25075920624979514,73,1,46,0,0,2
0,237.05838395843804,0.21528031569839326,0.27365315636693466,73,2,11,0,0,2
0,103.19305302457197,0.20331860517246156,0.280347041448133,73,3,38,0,0,2
0,423.898874230512,0.2065309154366998,0.2519781711875846,74,1,42,0,0,2
0,61.30688835387695,0.29787212786292583,0.24920139009715478,74,2,9,0,0,2
0,253.51545970711456,0.22099883758722397,0.2653652329725795,74,3,45,0,0,2
0,30.04998818872874,0.20736925388425853,0.24182604946822725,74,4,21,0,0,2
0,209.09707734838983,0.22089279979093715,0.25223323176062595,74,5,14,0,0,2
0,200.22658571687813,0.25487515890891604,0.23275311779226032,75,1,32,0,0,2
0,92.17901984075787,0.27498180155093643,0.23473824819909497,75,2,43,0,0,2
0,148.6283002349349,0.27293145167637356,0.24997897121699525,75,3,37,0,0,2
0,599.9561957757819,0.2550841579838561,0.252976001345171,75,4,41,0,0,2
0,145.17197613015895,0.2417939960496877,0.25244783511130586,76,1,43,0,0,2
0,190.5190399428617,0.23973786464633345,0.2922103238750393,76,2,22,0,0,2
0,100.36516124190692,0.2737930164104779,0.2593420132302271,76,3,23,0,0,2
0,274.1846990440723,0.2527286039224743,0.258884477511415,76,4,16,0,0,2
0,16.358814253406287,0.274668341583371,0.2893841633006766,76,5,39,0,0,2
0,83.80094038792045,0.2942323066407311,0.2643605793063696,77,1,25,0,0,2
0,307.7487021604841,0.21880261784172686,0.2746663534773541,77,2,24,0,0,2
0,246.18748564847596,0.2912763679603608,0.24976580880414978,77,3,26,0,0,2
0,23.70193414999788,0.24148825147168732,0.2369116672606512,77,4,29,0,0,2
0,284.05258377494204,0.21305482303673837,0.20287225438603063,78,1,18,0,0,1
0,140.51041508160958,0.24249854027433343,0.27269857623796073,78,2,8,0,0,1
0,185.7893776448078,0.29558863016628595,0.25121640883025864,78,3,45,0,0,1
0,13.677328466156071,0.22300223985026926,0.2749623602255283,79,1,5,0,0,1
0,288.9508159258379,0.2586122995015929,0.20592223221197292,79,2,50,0,0,1
0,194.58689465831864,0.24909509016900028,0.23105991436704165,79,3,19,0,0,1
0,240.99524885920292,0.23929668444446356,0.2916337478591945,80,1,20,0,0,1
0,253.61156476472215,0.23137770122604678,0.2379882018302311,80,2,17,0,0,1
0,149.15380672558135,0.26633461330162744,0.29467984650920975,80,3,14,0,0,1
0,50.471496055178285,0.28905202840501587,0.2677124833084672,81,1,38,0,0,1
0,131.2357824051677,0.2199799152508326,0.2306004299329654,81,2,46,0,0,1
0,580.7131124283985,0.2343915709125052,0.29084692782509014,81,3,27,0,0,1
0,150.97138217702462,0.22833058776928958,0.24864988601099158,82,1,7,0,0,1
0,547.1827891968843,0.20718315293850992,0.24686032436579092,82,2,19,0,0,1
0,173.159724909115,0.22935098335622311,0.21506260720748843,82,3,18,0,0,1
0,457.7317696592488,0.26160734682821607,0.25442767297072005,83,1,50,0,0,2
0,177.52289027684876,0.23540359553968448,0.2813985245449606,83,2,27,0,0,2
0,516.2780262640354,0.27843130181459763,0.267094505489582,83,3,13,0,0,2
0,235.2944069319664,0.2273402956417663,0.2394122269518339,83,4,43,0,0,2
0,161.04310013601722,0.2891244587063704,0.24810793308377913,83,5,22,0,0,2
0,219.67873100843417,0.2684165809903991,0.2576483219218497,84,1,27,0,0,2
0,236.65680824475663,0.22632872736666373,0.29756187394460343,84,2,32,0,0,2
0,197.37673525523468,0.2508530056521094,0.27961770078380416,85,1,26,0,0,2
0,124.90434987474882,0.22925383860985116,0.2762967883516348,85,2,28,0,0,2
0,154.7371916042876,0.2847609214785474,0.26938199871658614,85,3,9,0,0,2
0,94.20349735381156,0.22878693214186155,0.2514840193038629,86,1,28,0,0,2
0,418.39097235886226,0.2050366143575589,0.27768425497037963,86,2,10,0,0,2
0,140.6068247740152,0.27521485231935616,0.21985179004305305,86,3,32,0,0,2
0,689.8010660402126,0.2945520738484268,0.22252244374964625,86,4,24,0,0,2
0,273.7827166548573,0.2672605800516564,0.2739467450613449,86,5,47,0,0,2
0,237.3083621595141,0.21733467022170344,0.21901078047440184,87,1,14,0,0,1
0,630.876307852409,0.2212921348011657,0.27822625769466636,87,2,33,0,0,1
0,158.48172703248756,0.22870482430713412,0.23759454549237233,87,3,30,0,0,1
0,238.5233780338665,0.2874637617141454,0.2758757344282799,87,4,17,0,0,1
0,93.60201847479274,0.28738355163881474,0.23228466854603702,87,5,22,0,0,1
0,262.63606426814533,0.29857568173485666,0.2519900205919832,88,1,7,0,0,2
0,11.286574237510909,0.24436131132241595,0.2272643207399107,88,2,9,0,0,2
0,201.9905261931598,0.2146868892268947,0.20404232063849115,88,3,48,0,0,2
0,171.01606185816124,0.24223641947951516,0.20203127459567252,88,4,23,0,0,2
0,238.3444030224782,0.23955452507363217,0.2516722264610668,89,1,16,0,0,1
0,232.63191946830864,0.23350998927137961,0.24645539192065363,89,2,43,0,0,1
0,28.227213125174305,0.247102395251608,0.285615992887724,89,3,27,0,0,1
0,280.42042754962563,0.24140276177795505,0.2686549140511005,89,4,36,0,0,1
0,136.02914606815443,0.2695748385840749,0.23597463974972654,90,1,46,0,0,1
0,22.654553011567568,0.2951311221622163,0.2492397859423374,90,2,48,0,0,1
0,24.21687931874388,0.21935566230286133,0.23979646715060837,90,3,30,0,0,1
0,249.01416449414472,0.261558283400537,0.22134730907492553,91,1,9,0,0,1
0,63.913010430301576,0.299140248022758,0.23681033370856966,91,2,50,0,0,1
0,401.4726148548264,0.27219619456474514,0.24930549294277107,92,1,39,0,0,1
0,195.1049247315589,0.25201367151534826,0.2600306535935849,92,2,14,0,0,1
0,14.340340963771338,0.24647795839304706,0.26164962480506304,92,3,44,0,0,1
0,29.490498359351022,0.29481392997385336,0.23350158680276176,92,4,40,0,0,1
0,83.8323085673859,0.2805056703977239,0.28304822762921505,92,5,41,0,0,1
0,212.16420188698595,0.20403932497653382,0.2926236858851345,93,1,10,0,0,1
0,224.1535899434515,0.24510202855974972,0.2579644128810431,93,2,47,0,0,1
0,37.219106023478425,0.2816548895374739,0.24759956141982634,93,3,36,0,0,1
0,14.301245385961176,0.27612754990761107,0.23588332385346983,93,4,16,0,0,1
0,56.47394795336251,0.27280309394986946,0.24904205329987422,94,1,13,0,0,1
0,333.5687534906477,0.2948540877252547,0.2501060388713359,94,2,13,0,0,1
0,80.12821235643274,0.273074414898202,0.29911563778327305,95,1,30,0,0,1
0,241.63046114486144,0.25146849797132514,0.20305151905253976,95,2,6,0,0,1
0,66.46630991764187,0.2502545529368958,0.2827009721651058,95,3,47,0,0,1
0,223.27388246460416,0.208578632852021,0.22323628662802442,96,1,15,0,0,2
0,287.34653110253106,0.2735239858047205,0.27858786608949965,96,2,43,0,0,2
0,242.91262767403904,0.2947147748317055,0.2412415791851312,96,3,38,0,0,2
0,63.59577335582799,0.26986237361349885,0.2883422328165658,96,4,43,0,0,2
0,578.8065077505083,0.26354195416060877,0.2815416586985622,97,1,35,0,0,1
0,27.45548617753188,0.2714119645170443,0.2928941683666666,97,2,50,0,0,1
0,935.9429980672668,0.2728109982911728,0.2104291043863171,97,3,5,0,0,1
0,117.75443907878874,0.24401293200463642,0.2510141743127529,97,4,11,0,0,1
0,247.5392145499666,0.22914283223337645,0.29372726266101146,98,1,44,0,0,2
0,220.8006987009778,0.24718020559336343,0.21249901588251385,98,2,43,0,0,2
0,279.5568799205914,0.21572372600873593,0.21711264951637005,98,3,39,0,0,2
0,200.04012343354705,0.23284718469903204,0.24746276131219352,99,1,46,0,0,2
0,9.53816780324088,0.24762143643567924,0.21551975689744332,99,2,43,0,0,2
0,21.043535253201615,0.2102504045787192,0.2422448738002726,99,3,49,0,0,2
0,611.995950351662,0.2091409749954697,0.24521786803684947,99,4,35,0,0,2
0,182.2861961031529,0.24391400439880007,0.298356601470267,100,1,27,0,0,2
0,129.14860806652467,0.2506938365759226,0.24639228915788136,100,2,17,0,0,2
